Freq_0,Freq_1,Freq_2,Freq_3,Freq_4,Freq_5,Freq_6,Freq_7,Freq_8,Freq_9,Freq_10,Freq_11,Freq_12,Freq_13,Freq_14,Freq_15,Freq_16,Freq_17,Freq_18,Freq_19,Freq_20,Freq_21,Freq_22,Freq_23,Freq_24,Freq_25,Freq_26,Freq_27,Freq_28,Freq_29,Freq_30,Freq_31,Freq_32,Freq_33,Freq_34,Freq_35,Freq_36,Freq_37,Freq_38,Freq_39,Freq_40,Freq_41,Freq_42,Freq_43,Freq_44,Freq_45,Freq_46,Freq_47,Freq_48,Freq_49,Freq_50,Freq_51,Freq_52,Freq_53,Freq_54,Freq_55,Freq_56,Freq_57,Freq_58,Freq_59,Freq_60,Freq_61,Freq_62,Freq_63,Freq_64,Freq_65,Freq_66,Freq_67,Freq_68,Freq_69,Freq_70,Freq_71,Freq_72,Freq_73,Freq_74,Freq_75,Freq_76,Freq_77,Freq_78,Freq_79,Freq_80,Freq_81,Freq_82,Freq_83,Freq_84,Freq_85,Freq_86,Freq_87,Freq_88,Freq_89,Freq_90,Freq_91,Freq_92,Freq_93,Freq_94,Freq_95,Freq_96,Freq_97,Freq_98,Freq_99
inf,9.723810552021297,-5.846579347738231,-3.082844412881406,14.787269764660165,12.758717823340644,3.1613273507558084,0.238616315494518,3.019397958953185,1.3213035620798443,2.3777957410510773,1.9819199051262189,2.3391028568689585,3.939658978647106,-1.224670107149791,-1.2807531148176565,-0.7568477435426004,-0.11125392194579575,1.7993472493310847,1.5233834228124934,-1.3970949390792526,0.12551342390206344,0.5761743977230722,-5.7988546108118015,-6.573376960467094,-6.329163838821287,-0.8715381128772961,-0.605419448580804,0.23218085589798676,0.9960510869492012,2.52384897713317,0.28386085706629416,0.7278477370781715,-2.1933291182981094,-2.419661329059906,-1.093865794533727,0.03356353005045776,-1.2661804717111806,2.023969605660646,2.492696461254006,0.9347059982203731,0.6610685647951371,0.30676151144579933,-1.0612214803036366,-0.22433897131494973,-2.734227790008852,-2.6737871354348144,-1.9762299170325264,-2.6666846644424,-0.6356944121644332,-0.039909406559758054,0.3159822281746614,1.4117735258298723,0.9218650181256365,1.832773145478221,2.003967071118616,2.8423372005913734,3.346611943244156,1.0400178397453672,1.7259010416977318,-4.0460269381734335,-4.58901195508691,-0.47809400752094433,-1.3502403385534336,2.2984800854456395,1.0594659158665536,2.035154581778869,0.8514368356948481,1.6039639616959818,-0.11345253758250351,0.46252900137403685,-1.2536360362020673,2.0866946320689124,1.9173108194759578,1.1913633021056782,-0.3886900587918234,-0.13587957407587936,-1.4021256612274726,0.19548821986063558,3.3868928893271573,3.01569594281478,5.170483189733673,4.2383676685083245,3.398586511439561,2.1835427127590066,3.387971734778617,3.8431628068925647,4.73043463337396,4.0377502677858885,0.5365884228488298,0.20221158458001298,0.4403682233447981,-2.7166193823753275,-4.3374177393721,-3.5255073491743616,1.0328707685505378,0.22473341655007317,3.0726335053693106,1.88053132596918,4.034267800094874
inf,13.556906972011763,-2.477012133041876,0.29153607645409085,17.900972497844492,18.68582236359346,1.5605038659179904,-1.5262548342445896,-0.4363717982656006,2.0867144501298434,1.527051662323185,1.3137686176631966,2.3814185096999516,3.0997696298322275,3.161585482190766,3.80165792001711,3.388599081569133,1.9926316370678308,2.379407846484945,2.0550550844069733,-0.32358140233249344,2.940652485800726,3.4015978924059382,3.016058923678962,4.529737841662339,3.141049806068935,1.2198595753717072,2.093219958079402,1.2645751632022098,1.0594339999151003,3.315687727301068,3.4970647990322163,4.274089199865408,3.445885489066278,0.1347327160416043,-0.12275998037773661,1.1786796724138568,-0.5093629002798892,1.2147389037902911,1.9067020508765111,-1.883225123195004,0.3869715243841867,1.0080365275579908,0.6261844517875161,2.3331044179202607,2.04967016477201,0.7500140988181982,0.8632717317695651,-1.2135569895894704,-1.2365563135043942,-0.2310714857266234,0.2326651313131478,-1.5278432436390759,-2.113546484124356,-0.4073614555202383,-0.4955216220339267,0.206058962270248,1.5000939417314356,1.1950581375979539,0.9135441148651964,0.34408965005924586,4.1701683831480025,2.8847206219820904,4.142995635623855,4.395975965190878,4.565335748515039,0.5257076272738743,1.6337971080069735,2.0598418246588253,2.1147998595425435,2.722941904479491,3.717091726279719,0.663183020462931,1.560414074039727,4.82474796245419,4.142996784233716,3.5911305764216337,2.1193616658017547,3.440934203843085,-0.09875255908484348,1.436584629919885,1.1327574895552388,0.6613608993418509,0.07521782254973886,-0.14917941774099575,1.3388567147930601,1.8639109253350554,0.6647553380788693,-3.105291246650289,1.8910898284033877,1.1388863367474613,0.8484002019897687,-0.5156007503605906,1.0864460935827154,1.5851251494478902,2.9417972373656482,3.271993721589915,3.4836028926853047,0.5193392881759067,-3.3855856926706664
inf,10.598150841663053,-4.952139674672733,-2.175338696585576,15.331138032952804,16.805864925555532,7.251172843362756,4.683893620302417,5.182214766023446,1.282385115812147,1.04728382188323,-2.4195164095810426,-2.9047456492311134,-2.893230864456246,-1.8337385832590272,-1.5354034584021221,-0.9696621148016291,-2.676742144027017,0.08045735196092352,1.6310507091858142,1.103723228471793,1.726768836116264,-0.09017376896346008,-3.397334555999116,-0.5462676666997197,1.0199925925776867,0.9087916725806835,1.803833707509007,1.4460741460607238,2.041626173236679,-2.6924030348667216,-3.0640927680014016,-1.1400207466324233,-0.3179829458089216,-3.057159213530902,-1.515750432352391,-1.5205843823145884,-0.1390906587652836,2.448948613791387,1.5220995783033047,1.113640710755682,1.1013694172928155,1.0369648395769104,0.7157307937627948,0.6331911933979555,1.5547900546322921,0.18808664056270175,-0.14051889191159717,0.03852548802654354,0.2309707149155784,3.8168473733349373,3.9148616069218036,2.6307411510215886,1.6572464048758562,1.3000897303622168,-1.122982496348989,-2.0880005186336277,-0.603392161788527,-0.20142903690945246,-0.8921001515203315,-0.2583439904278748,-0.40280661611334523,-0.5470447154905145,-2.7430598858270727,-3.5969388404246985,-2.586942687660901,-2.7597232566506946,-0.14677744623478617,0.19947754935576967,0.878359791336635,0.4063876077837918,2.2185606326474954,0.8378308303976851,0.618090014688164,-0.0939400523591587,-0.557486826169189,-2.1507202515304087,-2.195809632472894,-2.644238956267529,-0.30578495393838523,0.19821106890422868,0.5022958083938889,3.047502700558752,2.317208040750053,2.473880027946123,1.5567263019258064,0.7469088705490705,-2.8897507693836673,0.022272984666876994,-0.08725928407777417,-1.0317315609744924,1.225386265748135,1.024546689118793,-0.19338502137051705,-0.7802895937086163,1.8362417547888583,2.18800779511011,1.4539666807571905,2.9377864537148355,0.9894822573790023
inf,13.10423645637307,-3.3384262191439267,-0.7906004200797296,16.661953385360974,14.021969922632643,4.6223383431310126,-0.8823641036469034,0.3920165892199172,0.19163389992268876,1.8844997209120464,2.135459268677039,3.216054448206272,2.0982239735925496,2.575033284145583,3.2417151859739732,3.1572144831935525,4.1350537900376985,0.7624071092495299,2.0800263418394493,0.9526357338153844,-2.7301866923445317,-2.298067110550363,-5.512562138279101,-6.32755162019599,-5.520695906975277,-5.43296307828254,-3.860533080288022,-4.902549717094068,-5.080644765488792,-2.196982537176119,-2.4540407723821716,-4.117861308717174,-2.7165168338154615,-2.239944553256393,-3.904279235300791,-5.1326489254399235,-1.8539145529240102,-0.79873182998044,-1.3603528629985675,-1.0078524929378503,-0.2634495393337133,-1.1102248722709618,-0.5489354075956996,0.634724565990112,0.8802805970979222,0.6571237161447527,-0.04825264443150701,1.1404967469870968,1.8316049843168543,1.59939302817466,-0.6035843681642206,0.021565416251881686,-2.2207251426937376,-2.082239078862365,-1.997374930832926,-1.8682831258808932,-2.0084385354717824,-0.1040991392402546,0.5970081179032576,-1.272884116285212,-0.4836558508563513,-0.4372303861982658,-0.2689877964052201,0.12211446644808888,-0.4811027734193942,-0.5898309657367307,-0.2726535128470289,-1.0601356939261208,-3.1802806628053446,-2.748578464427368,-1.6330957440325875,-1.816430880900775,-0.6871385413368003,0.660202077161749,1.9084409586619628,0.9688824543698473,0.8290161524387187,-0.8495330928526386,0.23630456541688005,-1.0905543554060557,-1.142128619492091,-0.6454447172847608,-1.4903938572157287,-0.6309952237893555,-0.19157093744449583,1.1081089598770006,0.40227241818430315,-1.0075607545586323,-1.2901524246122023,-1.792924109814109,-0.9458645214806864,-1.105839779626585,-1.8672199098267015,-0.04669187830657506,0.10432736828489908,-2.914962950556209,-0.9878662067884392,-1.6357088458557385,-0.6488829761285473
inf,7.116415817652008,-9.629799397933176,-6.904040222188443,10.581047655809838,10.657995346778199,-2.693773203153505,-1.4202760903669613,-1.176869751201778,-4.7280331992222,-3.7530009127189707,-6.340745076771853,-4.758154082650588,-6.4132741195705485,-1.6562783210945327,-1.9484004933531267,-0.6090430506761422,-0.49121569200075754,0.950632296849264,-0.7176142588589727,0.3159466400897202,0.49625319987862326,1.3180782170081144,1.132019876397024,-0.865451979852331,-3.578146867225911,-3.067266114403907,0.5988475576544303,1.5264731909559188,2.451902311020895,-0.03555641929520448,0.36756634841000846,0.0167319091092466,0.10507019319240385,0.21805599321969993,0.5273156564837151,-0.1985431444417003,-1.0557931750379197,-2.960553463381302,-2.80342826445321,-2.7613351613428705,-4.672556906600377,-3.5032753946931265,-2.667013615918613,-1.9212539806073963,0.05617248779646644,-0.5745294728446524,0.6103765824986098,0.6012043367863029,0.5209003005340449,0.6396024915676009,2.297725006364878,1.2342978429807374,1.7818323884918712,2.346559085443964,1.8108884251113366,1.1194291745776042,-2.0097602827889745,-2.455519805443437,-1.3200890001352263,-4.045634513739834,-4.4376374198703274,-6.504128214355262,-5.293482246306837,-3.0284099081935523,-1.1680323881410288,0.9598965488368592,0.20285612948833887,-1.3157173447624544,-1.9963253153809433,-4.246220798226943,-1.1544771035879933,0.8547279480786472,1.111380170535469,1.442808483458819,0.3645384111006962,-5.396831310210807,-5.153172563622469,-4.812561772164841,-4.152253202260852,-4.2893835285071376,-3.6387521197885278,-1.6306171982814845,0.8134890932592711,0.9845952126745985,0.988831302545421,2.203891729771364,1.6331717776937964,1.5837320287574528,-0.3717553558928657,-0.7327744973567363,-2.199503098094894,-2.7658856512340932,-3.546824774980493,-2.118732937114835,-0.3479814252281841,-1.0020621757900443,2.1241559609133205,3.1432154764746443,5.545095278796467
inf,9.092410648857355,-7.010107019413683,-4.1915253963245105,13.144290709225782,14.520154939358191,-0.149811054579974,1.694405679723264,-3.04491475456609,-1.8235664125825828,-2.739085369954342,-2.4515676544205576,-0.9914627657060144,-0.9890230016092296,-0.386216924887961,-3.5537475493190627,-2.300168313440196,-1.4098674139489091,0.2547036945911145,-0.4787565223234793,-1.7628673935739556,-0.36306989568853254,2.02770364069341,-1.1242929629707632,-1.341774923478276,-0.817653083021753,-0.08633465859783485,0.024755369307243313,0.010704238789621456,2.677469607125907,1.152798817058482,0.6296684133826744,1.4625058895337943,2.632661747032003,0.020164500241435235,0.8392379805808972,0.5579357830881975,1.6767792941216015,-0.3542669873390949,-0.30292733772727587,-1.2891789169779457,2.2508804576317942,2.1515103984851223,3.10734207877249,2.6788073970243715,2.9417867240064126,2.991572964892711,2.6092334210009227,3.334237546795066,1.8329274071217014,0.17134621641935865,-2.3772144389790597,-4.787264956783716,-5.855950492240673,2.2071553028365543,1.094647993460292,1.3764241183833619,1.5665703512749332,2.4002770108881535,0.08895975282749191,0.09019564108610467,-0.4787125935916663,0.3985287820102954,-0.8252076884550803,0.4122988850461127,1.9892632653371862,1.6109307882492985,2.051862526624184,0.10969972375977477,0.2752771137219199,0.2980106183134055,1.3196507125003833,-0.7515748028675233,-2.8860656038933,-1.332926683241304,1.3930356174012246,3.6842678797038104,4.174184497634904,3.974159432738354,3.6248268544837856,4.273345808421915,5.33886225031948,2.198102589124524,2.3583741537858955,2.4856215978577154,-0.1086240488140362,0.9291757382424422,0.9784189215422785,-0.0919205677358832,0.3623647529888743,1.0600890291185365,-1.2307692861494886,0.9195534803048773,0.9662517573654839,2.1103214733755067,2.1813815731037423,4.659218541389137,2.7568023653565064,2.5094170654836674,1.8991590339783073
inf,12.690376796148504,-3.8481159918139034,-1.2224658537677167,16.16339347062436,8.793483342275952,7.183839468322784,-0.08434354964883539,-0.2718272919982496,-0.15794173265483025,-2.787541747405033,-3.1732966074722952,-0.26834815486958163,0.6804522204601398,-0.7478069672494314,1.7649721928998474,2.591075238628971,2.2576507926933935,1.453263737194419,1.6478978953905212,-2.099000141753791,1.7122854044373526,1.9070106812010152,1.9464503588739817,1.0299535014258083,2.146352737611842,1.4130999822100918,-1.0188856215218607,-0.42515593064298685,-0.40649665027349613,-2.4016668207299148,-2.9481209414647083,1.4280626830979486,1.0159460379325083,0.10897506894161779,1.7939439255013312,2.583495240894635,1.6994183413744395,0.6251362043133781,1.4030691256634142,1.2801818626002444,1.4817333836729745,1.0062206658462642,0.08977674048663431,0.5143727731544487,-0.5802854543890419,-3.37713941456402,-0.5518921005818598,0.679106666767936,1.6002923669148146,0.613202413316273,1.5933811957413155,1.3255536573196522,2.6402289896613595,2.7484499044715065,3.081353288867696,2.8883609872144547,2.952510792476666,3.2683137672733054,0.0025487763260372276,-1.7191510347745051,-1.9080679862228465,-2.400039252025252,-1.5690509487520572,-1.8472403761158773,0.7739066183586019,0.5086550105794032,0.05563040974042366,0.3761936352964952,1.3973120371054222,1.0554590639527106,1.0328301765300765,1.5732093324056748,1.2221202330365202,0.9945207997489831,0.6185920312504507,0.24690156299788413,0.234496625707159,-0.17339466681842453,-0.3916588824751983,-0.6352712249704595,-1.7880137204083084,-0.2414147119445289,2.171146909456219,2.30677520760122,2.7399301310402464,2.5270122896591047,2.775902532214033,0.4100294186935258,-2.0441946418972776,-3.8983190321408614,0.3884018314454991,1.666153480681551,1.209145771900097,1.919819686748724,2.6560307824548417,2.8961073244694475,0.8832749684812597,1.316004530261175,1.5824670786445054
inf,13.078562902654472,-2.5847051094086386,0.20153412149646943,17.50559634972138,17.462210247012298,-4.134435914428355,0.3293628542771465,1.8219459826932187,2.8588486144083625,1.9676775681690373,2.6614477428995187,4.016685087995878,2.965419466086068,1.1662390930399837,0.6860942064710862,0.5487996071306043,0.5614322886483976,-0.8882323252578246,-1.6763270994863007,-1.8390268246500412,-2.157218463605659,1.3853238100424292,1.6871483068284334,0.13353678325713503,-0.42427231024619516,0.7989789582265843,0.5782436003169025,0.3730768882209645,2.054758298133727,1.7202751320380614,-1.5602777528894123,-1.7069872125083307,-0.758537761631807,-4.2024857288623565,-3.5169283442101644,-1.9869483104101135,0.32228939999809825,0.07588764205905107,1.0188213099142303,1.6152567320366842,-0.6884714562433416,-1.872777253223461,-0.8128997406761655,-2.3583882583511766,-2.8926860178072644,-2.236755341285651,-2.1089622779150616,-0.986652154316829,-1.8219881283162707,-1.965350810573284,-1.3294356291253564,-0.5929565854344432,-0.8584773900124105,-1.3096283483779558,0.8465337198174936,1.0821056421820998,0.376089935049599,-0.47948341675029127,-0.6719148820274867,-3.3643760140783527,-1.343437196683496,-2.6472641568714153,-4.207950924441086,-3.7071706146321617,-1.4181873614558214,-3.200430606111482,-1.5751261142056805,-1.2830356168533399,-1.2810604304969004,-1.6669989791705717,-1.6615685302028922,0.4229839962452573,2.9421942937812275,1.576919382438554,0.9882369884533233,2.208913229491337,3.368194113137754,3.4369421677981222,3.6575374164649332,3.962684859853063,4.935307191999463,4.273708701456734,2.99110651281201,1.0781703446633841,0.04699577530055876,-1.9796859386600971,-2.7761072038164656,-2.1264673651812203,-1.266803575155322,-1.362572047916558,0.07623254088409936,0.18283845618026362,0.22140041474454364,2.672135752458658,2.6171450950871034,1.4210219370572403,1.466786633764663,2.1707490934003744,1.8199125796661875
inf,6.598994510294872,-9.412167131645377,-6.6466194573663016,11.000143596631542,9.919826926028334,7.28191553685636,1.7230421399635958,0.8291337922458197,1.7999301226465825,3.352691457190023,4.387145200446849,3.298166584608719,2.9429421198846306,3.357573094662751,3.26846595260767,1.699170274350486,-7.142527502209198,-5.3207238943040025,-2.2766423513024634,-1.4549077965300938,-1.849949573864599,-3.0715501418811755,-3.6341991587107074,-0.3878289494546294,0.14201413487325,0.5292645703633454,0.11769685666853746,0.12945338219849134,0.8980289333116005,1.5608004026272368,0.7265381071275243,-0.360048140500524,-0.3842399840063848,-3.21204572669901,-2.9840193472497347,-1.3320211101026445,0.2930375826974796,2.3761226666686213,4.102744097744512,5.007524128917957,4.750475525692671,4.73771649949596,3.5115659570033912,3.293549673387858,-0.09347998318848028,-0.32063496280661496,0.31926007153044367,-1.915144383271823,-2.119126291586099,-2.5017964322536628,-1.1054858082406511,-1.085060186823,-1.5391678314577604,-1.3269637516221877,-1.8363363059987847,-0.71349077645975,-0.7935786242426843,0.8097638315161362,0.7770081120074437,1.1473078190512638,0.4244395878637306,-0.3671424893614983,-0.27719450315188254,-3.657174568518805,1.2547048634950144,0.9908194376921671,1.6086292269914395,1.1589388978630097,1.5425143896081295,-0.7481978314160642,-0.10943924403264305,-0.16437403337759093,0.4020831062490089,1.1114255102704647,0.543117575769628,-0.931628873541662,-0.1936362676798069,0.6812957425658226,0.14329092863338388,-0.9420854899251978,-2.969942746261907,-2.454513373476587,-1.847536082584675,-0.8226027771997764,-0.42405029573233577,0.49760271549741475,0.9014717864887345,-0.014660287324922194,0.5013967112237836,0.40725382522518316,-0.4393531250881537,-0.11043871541360772,-1.5880427419991463,-2.3784562488246266,-3.9451104740945624,-2.917468501444297,-1.8230324280538923,-2.250136195710027,-2.283087002452028
inf,10.725124179574555,-5.555818930871194,-2.874329675694173,14.745741310580588,15.152120580051772,8.889422428709313,0.09078697990454998,-1.408042796389097,-0.3424424542724225,-1.3287629775294825,-2.7568200569274097,-2.4043801165469425,-0.04153340682240625,-1.085364421184174,0.7017642400445716,2.5923321878232066,2.5223161580201214,2.481926422684815,2.7858325506382755,1.6784296727513777,0.10605640965466279,0.7037034531024062,-2.306613796831158,-4.455837851010777,0.1804418746706915,1.6865859101137701,2.9510987964164315,1.939206624908202,4.268272667414244,2.793946873553523,3.808029619639875,3.9172258333274073,3.3125448896937826,2.5699333489063534,3.5496469275390012,3.2965561372397545,3.4372265977166165,3.1390716353474772,0.12044785447213968,-2.6285798905198376,-1.1830257414247782,0.08797976465547208,1.4311731961900733,1.6842842341582411,1.3953337393776266,1.2885749683983718,1.3646380811935046,1.9100581328640516,-0.5276366813686124,1.2849888446689945,2.465900225403878,0.14374672066504246,1.5645794437554272,-1.063982859125062,0.20906537779407586,1.0241583753368815,1.2255868185229843,0.47687591130815576,3.3717328958826656,3.981336022989737,2.3146280350156516,3.493173191767873,1.683566213584072,-1.6299171495857223,0.1863129588504009,-0.37703444077436643,1.5193914241482886,3.2427181569219385,1.8156628422141452,-1.1481439920741465,-0.5914568703215437,-1.9123108019857469,-4.066355202869893,-1.0363401196973783,0.6085474170521792,2.018150841256052,2.5223955773855877,2.784859996694415,-1.3764355642064174,-1.3675937521857477,-3.073042217296866,-2.43108009753832,-3.1181487003391126,0.6972053648979184,1.0028970469327518,4.18892886832824,4.646772158507339,4.801150936326927,4.47553055860989,2.760238550519901,3.5488208872373193,3.18906135129329,2.4891386417358774,5.380007470818313,3.1943566097932248,5.366574810527453,4.62803626525718,4.001822271819073,2.4450514763310167
inf,1.182646497662411,-14.063878281290714,-11.282300502125484,6.654340286925594,8.21384721760779,0.6577546575599058,0.41065942112112097,0.40341342268222036,-0.48117721958428916,0.9768869639764013,1.7120551299436286,-2.751164115479593,-0.34770379439460086,2.3735390417890905,1.5842833372582916,1.7027846129520583,1.9846846439336865,-0.07637061700557979,0.29123047557168036,-0.7257006450219095,-0.04507844667833183,0.22396999049759359,0.04086376699659411,0.5443102887874218,-0.2688914251279684,-0.1411623665334858,-0.4681882963502062,-1.3005575036519588,-1.265955253352871,-4.250497621781996,-7.079949605707846,-3.5494336657694987,0.8166217381368526,1.8450223774275187,3.2456412316993237,2.9228118675015082,3.063280946854775,-0.9021211265455591,0.1687117704757597,-0.761972872882545,0.7264006966333696,0.8066438024650822,1.288606709612509,3.25171623213501,3.5881258692562525,3.9354415440683894,3.3615022452934156,1.1104193277460368,0.3170159160102415,-2.107167040987676,-1.7688945233535307,-2.1906839973164622,0.541451797952746,-0.1033756320989454,-0.9789241241038837,-1.4396547217137652,-1.566927237473628,-1.9665528706341036,-2.80355599369215,-3.0712915538349037,-0.6291843721758426,1.0091759000818499,0.5638140367473241,1.2696090559965683,0.7200804624893493,0.642046662950456,-0.005412812639391973,0.2025090368219722,1.4393316623176702,2.6970756145135795,1.037571142047156,1.6949330031630154,1.7089466935780067,-0.15342332531539427,-1.313445096927488,-1.7611203625626004,-2.0135380329386123,1.340316575121662,2.283604330670542,3.0797362177887706,4.012708835192974,4.233078289467848,1.2277929044782283,2.1253504646744474,0.9401775676647617,0.6904994461082552,0.7383459907799548,-0.2464622017485283,-2.0038406346085367,0.7028722052967709,0.026674171222843768,0.6966487697106487,0.12858429054787734,0.6495519081855221,2.2809121488555064,1.925275349251713,0.7657168660914948,2.076423437120546,2.595507743103326
inf,6.642492471782919,-10.450126250843896,-7.978511855824883,8.596313957013766,7.705821477658208,3.204136777112417,3.231168089614073,1.7874695458705538,-0.08636590417446754,1.029692454104957,1.746129455819176,2.197502866252915,2.164075629858342,-0.15924479752164444,0.056433398751259745,-0.1623633342811246,-0.8935112025102256,-0.7135507752501269,2.039724531387165,1.881736101308924,2.14258422841759,1.1352010036728686,2.4130532404035634,-0.25935851181851177,0.3031921228102732,1.6191749009255645,1.2034187480375351,0.21199671707469747,0.62928648000603,-0.19953062297281576,-1.727546206314365,-1.9385747603345322,-2.1663674346933774,-1.5563625146233022,-2.368811888344297,-0.4555482402482909,-1.5244092090630303,0.7179498316652371,0.584007158566223,-0.1400353832971959,-1.08873766370656,-0.9736393884139858,-1.2101093659395517,-3.3146352468768754,-1.2798446994434087,-0.8993155618362749,-0.4666653904952085,-1.0070642072186118,0.1814333357430442,-2.134167494600561,-1.2366829634491907,-2.0718995730401417,-0.28063966019825415,1.434385696889514,1.0580041927249724,0.5732675642472245,1.5472309091347682,-1.2333371226144791,-1.5187395159424995,-1.194160439686776,-1.0848002696882304,-0.38195068881068295,-0.87330387337839,-0.2408095536618049,2.46023566574128,3.336773839779326,2.0802661879204436,2.228108571449738,0.6471659914025807,-3.201302075993212,-1.4675735403625296,-1.2214776164711765,-0.23083431281264666,-2.2294748545347502,-0.9185973266561192,-0.6018328255790593,-1.6592679015493559,-1.4179546518950588,-1.2649059656542576,-1.2373411463112163,-3.026422106447974,-2.7020595238916627,-2.5417881887075353,-3.000339005265836,-0.6450032149111209,0.15197543972215755,1.2031243514018968,-1.0615530227794139,-0.9293003425668402,-0.7856355699211406,-0.8763159797527607,-0.7291814420302742,-1.7702034245947118,0.5456519933388506,-0.1985913641712429,0.44352730168509424,0.7226439397855984,0.7773010419751571,0.8186718744068671
